GoidDecimal;GoidLittleEndian;GoidBigEndian;ClothesType;ShortName;ItemName;ModelId;ColorId
10037;0x35270000;0x00002735;FEMALE PANTS;Armor_F_Pants_A4_C9_6;Armored Pale Green Vash Satin Cargopants;4;8
12390;0x66300000;0x00003066;FEMALE PANTS;Armor_F_Pants_A5_C1_1;Armored Black Dread Leather Skirt;5;0
13672;0x68350000;0x00003568;FEMALE PANTS;Armor_F_Pants_A5_C1_2;Armored Black Dread Leather Skirt;5;0
14954;0x6a3a0000;0x00003a6a;FEMALE PANTS;Armor_F_Pants_A5_C1_3;Armored Black Dread Leather Skirt;5;0
16236;0x6c3f0000;0x00003f6c;FEMALE PANTS;Armor_F_Pants_A5_C1_4;Armored Black Dread Leather Skirt;5;0
17518;0x6e440000;0x0000446e;FEMALE PANTS;Armor_F_Pants_A5_C1_5;Armored Black Dread Leather Skirt;5;0
11108;0x642b0000;0x00002b64;FEMALE PANTS;Armor_F_Pants_A5_C1_6;Armored Black Dread Leather Skirt;5;0
12399;0x6f300000;0x0000306f;FEMALE PANTS;Armor_F_Pants_A5_C10_1;Armored Sienna Dread Leather Skirt;5;9
13681;0x71350000;0x00003571;FEMALE PANTS;Armor_F_Pants_A5_C10_2;Armored Sienna Dread Leather Skirt;5;9
14963;0x733a0000;0x00003a73;FEMALE PANTS;Armor_F_Pants_A5_C10_3;Armored Sienna Dread Leather Skirt;5;9
16245;0x753f0000;0x00003f75;FEMALE PANTS;Armor_F_Pants_A5_C10_4;Armored Sienna Dread Leather Skirt;5;9
17527;0x77440000;0x00004477;FEMALE PANTS;Armor_F_Pants_A5_C10_5;Armored Sienna Dread Leather Skirt;5;9
11117;0x6d2b0000;0x00002b6d;FEMALE PANTS;Armor_F_Pants_A5_C10_6;Armored Sienna Dread Leather Skirt;5;9
12400;0x70300000;0x00003070;FEMALE PANTS;Armor_F_Pants_A5_C11_1;Armored Yellow Dread Leather Skirt;5;10
13682;0x72350000;0x00003572;FEMALE PANTS;Armor_F_Pants_A5_C11_2;Armored Yellow Dread Leather Skirt;5;10
14964;0x743a0000;0x00003a74;FEMALE PANTS;Armor_F_Pants_A5_C11_3;Armored Yellow Dread Leather Skirt;5;10
16246;0x763f0000;0x00003f76;FEMALE PANTS;Armor_F_Pants_A5_C11_4;Armored Yellow Dread Leather Skirt;5;10
17528;0x78440000;0x00004478;FEMALE PANTS;Armor_F_Pants_A5_C11_5;Armored Yellow Dread Leather Skirt;5;10
11118;0x6e2b0000;0x00002b6e;FEMALE PANTS;Armor_F_Pants_A5_C11_6;Armored Yellow Dread Leather Skirt;5;10
12401;0x71300000;0x00003071;FEMALE PANTS;Armor_F_Pants_A5_C12_1;Armored Orange Dread Leather Skirt;5;11
13683;0x73350000;0x00003573;FEMALE PANTS;Armor_F_Pants_A5_C12_2;Armored Orange Dread Leather Skirt;5;11
14965;0x753a0000;0x00003a75;FEMALE PANTS;Armor_F_Pants_A5_C12_3;Armored Orange Dread Leather Skirt;5;11
16247;0x773f0000;0x00003f77;FEMALE PANTS;Armor_F_Pants_A5_C12_4;Armored Orange Dread Leather Skirt;5;11
17529;0x79440000;0x00004479;FEMALE PANTS;Armor_F_Pants_A5_C12_5;Armored Orange Dread Leather Skirt;5;11
11119;0x6f2b0000;0x00002b6f;FEMALE PANTS;Armor_F_Pants_A5_C12_6;Armored Orange Dread Leather Skirt;5;11
12402;0x72300000;0x00003072;FEMALE PANTS;Armor_F_Pants_A5_C13_1;Armored Dark Magenta Dread Leather Skirt;5;12
13684;0x74350000;0x00003574;FEMALE PANTS;Armor_F_Pants_A5_C13_2;Armored Dark Magenta Dread Leather Skirt;5;12
14966;0x763a0000;0x00003a76;FEMALE PANTS;Armor_F_Pants_A5_C13_3;Armored Dark Magenta Dread Leather Skirt;5;12
16248;0x783f0000;0x00003f78;FEMALE PANTS;Armor_F_Pants_A5_C13_4;Armored Dark Magenta Dread Leather Skirt;5;12
17530;0x7a440000;0x0000447a;FEMALE PANTS;Armor_F_Pants_A5_C13_5;Armored Dark Magenta Dread Leather Skirt;5;12
11120;0x702b0000;0x00002b70;FEMALE PANTS;Armor_F_Pants_A5_C13_6;Armored Dark Magenta Dread Leather Skirt;5;12
12403;0x73300000;0x00003073;FEMALE PANTS;Armor_F_Pants_A5_C14_1;Armored Dark Teal Dread Leather Skirt;5;13
13685;0x75350000;0x00003575;FEMALE PANTS;Armor_F_Pants_A5_C14_2;Armored Dark Teal Dread Leather Skirt;5;13
14967;0x773a0000;0x00003a77;FEMALE PANTS;Armor_F_Pants_A5_C14_3;Armored Dark Teal Dread Leather Skirt;5;13
16249;0x793f0000;0x00003f79;FEMALE PANTS;Armor_F_Pants_A5_C14_4;Armored Dark Teal Dread Leather Skirt;5;13
17531;0x7b440000;0x0000447b;FEMALE PANTS;Armor_F_Pants_A5_C14_5;Armored Dark Teal Dread Leather Skirt;5;13
11121;0x712b0000;0x00002b71;FEMALE PANTS;Armor_F_Pants_A5_C14_6;Armored Dark Teal Dread Leather Skirt;5;13
12404;0x74300000;0x00003074;FEMALE PANTS;Armor_F_Pants_A5_C15_1;Armored Dark Purple Dread Leather Skirt;5;14
13686;0x76350000;0x00003576;FEMALE PANTS;Armor_F_Pants_A5_C15_2;Armored Dark Purple Dread Leather Skirt;5;14
14968;0x783a0000;0x00003a78;FEMALE PANTS;Armor_F_Pants_A5_C15_3;Armored Dark Purple Dread Leather Skirt;5;14
16250;0x7a3f0000;0x00003f7a;FEMALE PANTS;Armor_F_Pants_A5_C15_4;Armored Dark Purple Dread Leather Skirt;5;14
17532;0x7c440000;0x0000447c;FEMALE PANTS;Armor_F_Pants_A5_C15_5;Armored Dark Purple Dread Leather Skirt;5;14
11122;0x722b0000;0x00002b72;FEMALE PANTS;Armor_F_Pants_A5_C15_6;Armored Dark Purple Dread Leather Skirt;5;14
12405;0x75300000;0x00003075;FEMALE PANTS;Armor_F_Pants_A5_C16_1;Armored Brown Dread Leather Skirt;5;15
13687;0x77350000;0x00003577;FEMALE PANTS;Armor_F_Pants_A5_C16_2;Armored Brown Dread Leather Skirt;5;15
14969;0x793a0000;0x00003a79;FEMALE PANTS;Armor_F_Pants_A5_C16_3;Armored Brown Dread Leather Skirt;5;15
16251;0x7b3f0000;0x00003f7b;FEMALE PANTS;Armor_F_Pants_A5_C16_4;Armored Brown Dread Leather Skirt;5;15
17533;0x7d440000;0x0000447d;FEMALE PANTS;Armor_F_Pants_A5_C16_5;Armored Brown Dread Leather Skirt;5;15
11123;0x732b0000;0x00002b73;FEMALE PANTS;Armor_F_Pants_A5_C16_6;Armored Brown Dread Leather Skirt;5;15
12406;0x76300000;0x00003076;FEMALE PANTS;Armor_F_Pants_A5_C17_1;Armored Black Pearl Fash Skirt;5;16
13688;0x78350000;0x00003578;FEMALE PANTS;Armor_F_Pants_A5_C17_2;Armored Black Pearl Fash Skirt;5;16
14970;0x7a3a0000;0x00003a7a;FEMALE PANTS;Armor_F_Pants_A5_C17_3;Armored Black Pearl Fash Skirt;5;16
16252;0x7c3f0000;0x00003f7c;FEMALE PANTS;Armor_F_Pants_A5_C17_4;Armored Black Pearl Fash Skirt;5;16
17534;0x7e440000;0x0000447e;FEMALE PANTS;Armor_F_Pants_A5_C17_5;Armored Black Pearl Fash Skirt;5;16
11124;0x742b0000;0x00002b74;FEMALE PANTS;Armor_F_Pants_A5_C17_6;Armored Black Pearl Fash Skirt;5;16
12407;0x77300000;0x00003077;FEMALE PANTS;Armor_F_Pants_A5_C18_1;Armored Sea Green Pearl Fash Skirt;5;17
13689;0x79350000;0x00003579;FEMALE PANTS;Armor_F_Pants_A5_C18_2;Armored Sea Green Pearl Fash Skirt;5;17
14971;0x7b3a0000;0x00003a7b;FEMALE PANTS;Armor_F_Pants_A5_C18_3;Armored Sea Green Pearl Fash Skirt;5;17
16253;0x7d3f0000;0x00003f7d;FEMALE PANTS;Armor_F_Pants_A5_C18_4;Armored Sea Green Pearl Fash Skirt;5;17
17535;0x7f440000;0x0000447f;FEMALE PANTS;Armor_F_Pants_A5_C18_5;Armored Sea Green Pearl Fash Skirt;5;17
11125;0x752b0000;0x00002b75;FEMALE PANTS;Armor_F_Pants_A5_C18_6;Armored Sea Green Pearl Fash Skirt;5;17
12408;0x78300000;0x00003078;FEMALE PANTS;Armor_F_Pants_A5_C19_1;Armored Purple Pearl Fash Skirt;5;18
13690;0x7a350000;0x0000357a;FEMALE PANTS;Armor_F_Pants_A5_C19_2;Armored Purple Pearl Fash Skirt;5;18
14972;0x7c3a0000;0x00003a7c;FEMALE PANTS;Armor_F_Pants_A5_C19_3;Armored Purple Pearl Fash Skirt;5;18
16254;0x7e3f0000;0x00003f7e;FEMALE PANTS;Armor_F_Pants_A5_C19_4;Armored Purple Pearl Fash Skirt;5;18
17536;0x80440000;0x00004480;FEMALE PANTS;Armor_F_Pants_A5_C19_5;Armored Purple Pearl Fash Skirt;5;18
11126;0x762b0000;0x00002b76;FEMALE PANTS;Armor_F_Pants_A5_C19_6;Armored Purple Pearl Fash Skirt;5;18
12391;0x67300000;0x00003067;FEMALE PANTS;Armor_F_Pants_A5_C2_1;Armored Dark Green Dread Leather Skirt;5;1
13673;0x69350000;0x00003569;FEMALE PANTS;Armor_F_Pants_A5_C2_2;Armored Dark Green Dread Leather Skirt;5;1
14955;0x6b3a0000;0x00003a6b;FEMALE PANTS;Armor_F_Pants_A5_C2_3;Armored Dark Green Dread Leather Skirt;5;1
16237;0x6d3f0000;0x00003f6d;FEMALE PANTS;Armor_F_Pants_A5_C2_4;Armored Dark Green Dread Leather Skirt;5;1
17519;0x6f440000;0x0000446f;FEMALE PANTS;Armor_F_Pants_A5_C2_5;Armored Dark Green Dread Leather Skirt;5;1
11109;0x652b0000;0x00002b65;FEMALE PANTS;Armor_F_Pants_A5_C2_6;Armored Dark Green Dread Leather Skirt;5;1
12409;0x79300000;0x00003079;FEMALE PANTS;Armor_F_Pants_A5_C20_1;Armored Eggplant Pearl Fash Skirt;5;19
13691;0x7b350000;0x0000357b;FEMALE PANTS;Armor_F_Pants_A5_C20_2;Armored Eggplant Pearl Fash Skirt;5;19
14973;0x7d3a0000;0x00003a7d;FEMALE PANTS;Armor_F_Pants_A5_C20_3;Armored Eggplant Pearl Fash Skirt;5;19
16255;0x7f3f0000;0x00003f7f;FEMALE PANTS;Armor_F_Pants_A5_C20_4;Armored Eggplant Pearl Fash Skirt;5;19
17537;0x81440000;0x00004481;FEMALE PANTS;Armor_F_Pants_A5_C20_5;Armored Eggplant Pearl Fash Skirt;5;19
11127;0x772b0000;0x00002b77;FEMALE PANTS;Armor_F_Pants_A5_C20_6;Armored Eggplant Pearl Fash Skirt;5;19
12410;0x7a300000;0x0000307a;FEMALE PANTS;Armor_F_Pants_A5_C21_1;Armored Green Pearl Fash Skirt;5;20
13692;0x7c350000;0x0000357c;FEMALE PANTS;Armor_F_Pants_A5_C21_2;Armored Green Pearl Fash Skirt;5;20
14974;0x7e3a0000;0x00003a7e;FEMALE PANTS;Armor_F_Pants_A5_C21_3;Armored Green Pearl Fash Skirt;5;20
16256;0x803f0000;0x00003f80;FEMALE PANTS;Armor_F_Pants_A5_C21_4;Armored Green Pearl Fash Skirt;5;20
17538;0x82440000;0x00004482;FEMALE PANTS;Armor_F_Pants_A5_C21_5;Armored Green Pearl Fash Skirt;5;20
11128;0x782b0000;0x00002b78;FEMALE PANTS;Armor_F_Pants_A5_C21_6;Armored Green Pearl Fash Skirt;5;20
12411;0x7b300000;0x0000307b;FEMALE PANTS;Armor_F_Pants_A5_C22_1;Armored Magenta Pearl Fash Skirt;5;21
13693;0x7d350000;0x0000357d;FEMALE PANTS;Armor_F_Pants_A5_C22_2;Armored Magenta Pearl Fash Skirt;5;21
14975;0x7f3a0000;0x00003a7f;FEMALE PANTS;Armor_F_Pants_A5_C22_3;Armored Magenta Pearl Fash Skirt;5;21
16257;0x813f0000;0x00003f81;FEMALE PANTS;Armor_F_Pants_A5_C22_4;Armored Magenta Pearl Fash Skirt;5;21
17539;0x83440000;0x00004483;FEMALE PANTS;Armor_F_Pants_A5_C22_5;Armored Magenta Pearl Fash Skirt;5;21
11129;0x792b0000;0x00002b79;FEMALE PANTS;Armor_F_Pants_A5_C22_6;Armored Magenta Pearl Fash Skirt;5;21
12412;0x7c300000;0x0000307c;FEMALE PANTS;Armor_F_Pants_A5_C23_1;Armored Red Pearl Fash Skirt;5;22
13694;0x7e350000;0x0000357e;FEMALE PANTS;Armor_F_Pants_A5_C23_2;Armored Red Pearl Fash Skirt;5;22
14976;0x803a0000;0x00003a80;FEMALE PANTS;Armor_F_Pants_A5_C23_3;Armored Red Pearl Fash Skirt;5;22
16258;0x823f0000;0x00003f82;FEMALE PANTS;Armor_F_Pants_A5_C23_4;Armored Red Pearl Fash Skirt;5;22
17540;0x84440000;0x00004484;FEMALE PANTS;Armor_F_Pants_A5_C23_5;Armored Red Pearl Fash Skirt;5;22
11130;0x7a2b0000;0x00002b7a;FEMALE PANTS;Armor_F_Pants_A5_C23_6;Armored Red Pearl Fash Skirt;5;22
12413;0x7d300000;0x0000307d;FEMALE PANTS;Armor_F_Pants_A5_C24_1;Armored Pale Green  Pearl Fash Skirt;5;23
13695;0x7f350000;0x0000357f;FEMALE PANTS;Armor_F_Pants_A5_C24_2;Armored Pale Green  Pearl Fash Skirt;5;23
14977;0x813a0000;0x00003a81;FEMALE PANTS;Armor_F_Pants_A5_C24_3;Armored Pale Green  Pearl Fash Skirt;5;23
16259;0x833f0000;0x00003f83;FEMALE PANTS;Armor_F_Pants_A5_C24_4;Armored Pale Green  Pearl Fash Skirt;5;23
17541;0x85440000;0x00004485;FEMALE PANTS;Armor_F_Pants_A5_C24_5;Armored Pale Green  Pearl Fash Skirt;5;23
11131;0x7b2b0000;0x00002b7b;FEMALE PANTS;Armor_F_Pants_A5_C24_6;Armored Pale Green  Pearl Fash Skirt;5;23
12414;0x7e300000;0x0000307e;FEMALE PANTS;Armor_F_Pants_A5_C25_1;Armored Brown Pearl Fash Skirt;5;24
13696;0x80350000;0x00003580;FEMALE PANTS;Armor_F_Pants_A5_C25_2;Armored Brown Pearl Fash Skirt;5;24
14978;0x823a0000;0x00003a82;FEMALE PANTS;Armor_F_Pants_A5_C25_3;Armored Brown Pearl Fash Skirt;5;24
16260;0x843f0000;0x00003f84;FEMALE PANTS;Armor_F_Pants_A5_C25_4;Armored Brown Pearl Fash Skirt;5;24
17542;0x86440000;0x00004486;FEMALE PANTS;Armor_F_Pants_A5_C25_5;Armored Brown Pearl Fash Skirt;5;24
11132;0x7c2b0000;0x00002b7c;FEMALE PANTS;Armor_F_Pants_A5_C25_6;Armored Brown Pearl Fash Skirt;5;24
12415;0x7f300000;0x0000307f;FEMALE PANTS;Armor_F_Pants_A5_C26_1;Armored Orange Pearl Fash Skirt;5;25
13697;0x81350000;0x00003581;FEMALE PANTS;Armor_F_Pants_A5_C26_2;Armored Orange Pearl Fash Skirt;5;25
14979;0x833a0000;0x00003a83;FEMALE PANTS;Armor_F_Pants_A5_C26_3;Armored Orange Pearl Fash Skirt;5;25
16261;0x853f0000;0x00003f85;FEMALE PANTS;Armor_F_Pants_A5_C26_4;Armored Orange Pearl Fash Skirt;5;25
17543;0x87440000;0x00004487;FEMALE PANTS;Armor_F_Pants_A5_C26_5;Armored Orange Pearl Fash Skirt;5;25
11133;0x7d2b0000;0x00002b7d;FEMALE PANTS;Armor_F_Pants_A5_C26_6;Armored Orange Pearl Fash Skirt;5;25
12416;0x80300000;0x00003080;FEMALE PANTS;Armor_F_Pants_A5_C27_1;Armored Ivory Pearl Fash Skirt;5;26
13698;0x82350000;0x00003582;FEMALE PANTS;Armor_F_Pants_A5_C27_2;Armored Ivory Pearl Fash Skirt;5;26
14980;0x843a0000;0x00003a84;FEMALE PANTS;Armor_F_Pants_A5_C27_3;Armored Ivory Pearl Fash Skirt;5;26
16262;0x863f0000;0x00003f86;FEMALE PANTS;Armor_F_Pants_A5_C27_4;Armored Ivory Pearl Fash Skirt;5;26
17544;0x88440000;0x00004488;FEMALE PANTS;Armor_F_Pants_A5_C27_5;Armored Ivory Pearl Fash Skirt;5;26
11134;0x7e2b0000;0x00002b7e;FEMALE PANTS;Armor_F_Pants_A5_C27_6;Armored Ivory Pearl Fash Skirt;5;26
12417;0x81300000;0x00003081;FEMALE PANTS;Armor_F_Pants_A5_C28_1;Armored White Pearl Fash Skirt;5;27
13699;0x83350000;0x00003583;FEMALE PANTS;Armor_F_Pants_A5_C28_2;Armored White Pearl Fash Skirt;5;27
14981;0x853a0000;0x00003a85;FEMALE PANTS;Armor_F_Pants_A5_C28_3;Armored White Pearl Fash Skirt;5;27
16263;0x873f0000;0x00003f87;FEMALE PANTS;Armor_F_Pants_A5_C28_4;Armored White Pearl Fash Skirt;5;27
17545;0x89440000;0x00004489;FEMALE PANTS;Armor_F_Pants_A5_C28_5;Armored White Pearl Fash Skirt;5;27
11135;0x7f2b0000;0x00002b7f;FEMALE PANTS;Armor_F_Pants_A5_C28_6;Armored White Pearl Fash Skirt;5;27
12418;0x82300000;0x00003082;FEMALE PANTS;Armor_F_Pants_A5_C29_1;Armored Pink Pearl Fash Skirt;5;28
13700;0x84350000;0x00003584;FEMALE PANTS;Armor_F_Pants_A5_C29_2;Armored Pink Pearl Fash Skirt;5;28
14982;0x863a0000;0x00003a86;FEMALE PANTS;Armor_F_Pants_A5_C29_3;Armored Pink Pearl Fash Skirt;5;28
16264;0x883f0000;0x00003f88;FEMALE PANTS;Armor_F_Pants_A5_C29_4;Armored Pink Pearl Fash Skirt;5;28
17546;0x8a440000;0x0000448a;FEMALE PANTS;Armor_F_Pants_A5_C29_5;Armored Pink Pearl Fash Skirt;5;28
11136;0x802b0000;0x00002b80;FEMALE PANTS;Armor_F_Pants_A5_C29_6;Armored Pink Pearl Fash Skirt;5;28
12392;0x68300000;0x00003068;FEMALE PANTS;Armor_F_Pants_A5_C3_1;Armored Purple Dread Leather Skirt;5;2
13674;0x6a350000;0x0000356a;FEMALE PANTS;Armor_F_Pants_A5_C3_2;Armored Purple Dread Leather Skirt;5;2
14956;0x6c3a0000;0x00003a6c;FEMALE PANTS;Armor_F_Pants_A5_C3_3;Armored Purple Dread Leather Skirt;5;2
16238;0x6e3f0000;0x00003f6e;FEMALE PANTS;Armor_F_Pants_A5_C3_4;Armored Purple Dread Leather Skirt;5;2
17520;0x70440000;0x00004470;FEMALE PANTS;Armor_F_Pants_A5_C3_5;Armored Purple Dread Leather Skirt;5;2
11110;0x662b0000;0x00002b66;FEMALE PANTS;Armor_F_Pants_A5_C3_6;Armored Purple Dread Leather Skirt;5;2
12419;0x83300000;0x00003083;FEMALE PANTS;Armor_F_Pants_A5_C30_1;Armored Lavender Pearl Fash Skirt;5;29
13701;0x85350000;0x00003585;FEMALE PANTS;Armor_F_Pants_A5_C30_2;Armored Lavender Pearl Fash Skirt;5;29
14983;0x873a0000;0x00003a87;FEMALE PANTS;Armor_F_Pants_A5_C30_3;Armored Lavender Pearl Fash Skirt;5;29
16265;0x893f0000;0x00003f89;FEMALE PANTS;Armor_F_Pants_A5_C30_4;Armored Lavender Pearl Fash Skirt;5;29
17547;0x8b440000;0x0000448b;FEMALE PANTS;Armor_F_Pants_A5_C30_5;Armored Lavender Pearl Fash Skirt;5;29
11137;0x812b0000;0x00002b81;FEMALE PANTS;Armor_F_Pants_A5_C30_6;Armored Lavender Pearl Fash Skirt;5;29
12420;0x84300000;0x00003084;FEMALE PANTS;Armor_F_Pants_A5_C31_1;Armored Burly Wood Pearl Fash Skirt;5;30
13702;0x86350000;0x00003586;FEMALE PANTS;Armor_F_Pants_A5_C31_2;Armored Burly Wood Pearl Fash Skirt;5;30
14984;0x883a0000;0x00003a88;FEMALE PANTS;Armor_F_Pants_A5_C31_3;Armored Burly Wood Pearl Fash Skirt;5;30
16266;0x8a3f0000;0x00003f8a;FEMALE PANTS;Armor_F_Pants_A5_C31_4;Armored Burly Wood Pearl Fash Skirt;5;30
17548;0x8c440000;0x0000448c;FEMALE PANTS;Armor_F_Pants_A5_C31_5;Armored Burly Wood Pearl Fash Skirt;5;30
11138;0x822b0000;0x00002b82;FEMALE PANTS;Armor_F_Pants_A5_C31_6;Armored Burly Wood Pearl Fash Skirt;5;30
12421;0x85300000;0x00003085;FEMALE PANTS;Armor_F_Pants_A5_C32_1;Armored Dark Salmon Pearl Fash Skirt;5;31
13703;0x87350000;0x00003587;FEMALE PANTS;Armor_F_Pants_A5_C32_2;Armored Dark Salmon Pearl Fash Skirt;5;31
14985;0x893a0000;0x00003a89;FEMALE PANTS;Armor_F_Pants_A5_C32_3;Armored Dark Salmon Pearl Fash Skirt;5;31
16267;0x8b3f0000;0x00003f8b;FEMALE PANTS;Armor_F_Pants_A5_C32_4;Armored Dark Salmon Pearl Fash Skirt;5;31
17549;0x8d440000;0x0000448d;FEMALE PANTS;Armor_F_Pants_A5_C32_5;Armored Dark Salmon Pearl Fash Skirt;5;31
11139;0x832b0000;0x00002b83;FEMALE PANTS;Armor_F_Pants_A5_C32_6;Armored Dark Salmon Pearl Fash Skirt;5;31
12393;0x69300000;0x00003069;FEMALE PANTS;Armor_F_Pants_A5_C4_1;Armored Orchid Dread Leather Skirt;5;3
13675;0x6b350000;0x0000356b;FEMALE PANTS;Armor_F_Pants_A5_C4_2;Armored Orchid Dread Leather Skirt;5;3
14957;0x6d3a0000;0x00003a6d;FEMALE PANTS;Armor_F_Pants_A5_C4_3;Armored Orchid Dread Leather Skirt;5;3
16239;0x6f3f0000;0x00003f6f;FEMALE PANTS;Armor_F_Pants_A5_C4_4;Armored Orchid Dread Leather Skirt;5;3
17521;0x71440000;0x00004471;FEMALE PANTS;Armor_F_Pants_A5_C4_5;Armored Orchid Dread Leather Skirt;5;3
11111;0x672b0000;0x00002b67;FEMALE PANTS;Armor_F_Pants_A5_C4_6;Armored Orchid Dread Leather Skirt;5;3
12394;0x6a300000;0x0000306a;FEMALE PANTS;Armor_F_Pants_A5_C5_1;Armored Sea Green Dread Leather Skirt;5;4
13676;0x6c350000;0x0000356c;FEMALE PANTS;Armor_F_Pants_A5_C5_2;Armored Sea Green Dread Leather Skirt;5;4
14958;0x6e3a0000;0x00003a6e;FEMALE PANTS;Armor_F_Pants_A5_C5_3;Armored Sea Green Dread Leather Skirt;5;4
16240;0x703f0000;0x00003f70;FEMALE PANTS;Armor_F_Pants_A5_C5_4;Armored Sea Green Dread Leather Skirt;5;4
17522;0x72440000;0x00004472;FEMALE PANTS;Armor_F_Pants_A5_C5_5;Armored Sea Green Dread Leather Skirt;5;4
11112;0x682b0000;0x00002b68;FEMALE PANTS;Armor_F_Pants_A5_C5_6;Armored Sea Green Dread Leather Skirt;5;4
12395;0x6b300000;0x0000306b;FEMALE PANTS;Armor_F_Pants_A5_C6_1;Armored Magenta Dread Leather Skirt;5;5
13677;0x6d350000;0x0000356d;FEMALE PANTS;Armor_F_Pants_A5_C6_2;Armored Magenta Dread Leather Skirt;5;5
14959;0x6f3a0000;0x00003a6f;FEMALE PANTS;Armor_F_Pants_A5_C6_3;Armored Magenta Dread Leather Skirt;5;5
16241;0x713f0000;0x00003f71;FEMALE PANTS;Armor_F_Pants_A5_C6_4;Armored Magenta Dread Leather Skirt;5;5
17523;0x73440000;0x00004473;FEMALE PANTS;Armor_F_Pants_A5_C6_5;Armored Magenta Dread Leather Skirt;5;5
11113;0x692b0000;0x00002b69;FEMALE PANTS;Armor_F_Pants_A5_C6_6;Armored Magenta Dread Leather Skirt;5;5
12396;0x6c300000;0x0000306c;FEMALE PANTS;Armor_F_Pants_A5_C7_1;Armored Red Dread Leather Skirt;5;6
13678;0x6e350000;0x0000356e;FEMALE PANTS;Armor_F_Pants_A5_C7_2;Armored Red Dread Leather Skirt;5;6
14960;0x703a0000;0x00003a70;FEMALE PANTS;Armor_F_Pants_A5_C7_3;Armored Red Dread Leather Skirt;5;6
16242;0x723f0000;0x00003f72;FEMALE PANTS;Armor_F_Pants_A5_C7_4;Armored Red Dread Leather Skirt;5;6
17524;0x74440000;0x00004474;FEMALE PANTS;Armor_F_Pants_A5_C7_5;Armored Red Dread Leather Skirt;5;6
11114;0x6a2b0000;0x00002b6a;FEMALE PANTS;Armor_F_Pants_A5_C7_6;Armored Red Dread Leather Skirt;5;6
12397;0x6d300000;0x0000306d;FEMALE PANTS;Armor_F_Pants_A5_C8_1;Armored Yellow-Green Dread Leather Skirt;5;7
13679;0x6f350000;0x0000356f;FEMALE PANTS;Armor_F_Pants_A5_C8_2;Armored Yellow-Green Dread Leather Skirt;5;7
14961;0x713a0000;0x00003a71;FEMALE PANTS;Armor_F_Pants_A5_C8_3;Armored Yellow-Green Dread Leather Skirt;5;7
16243;0x733f0000;0x00003f73;FEMALE PANTS;Armor_F_Pants_A5_C8_4;Armored Yellow-Green Dread Leather Skirt;5;7
17525;0x75440000;0x00004475;FEMALE PANTS;Armor_F_Pants_A5_C8_5;Armored Yellow-Green Dread Leather Skirt;5;7
11115;0x6b2b0000;0x00002b6b;FEMALE PANTS;Armor_F_Pants_A5_C8_6;Armored Yellow-Green Dread Leather Skirt;5;7
12398;0x6e300000;0x0000306e;FEMALE PANTS;Armor_F_Pants_A5_C9_1;Armored Indigo Dread Leather Skirt;5;8
13680;0x70350000;0x00003570;FEMALE PANTS;Armor_F_Pants_A5_C9_2;Armored Indigo Dread Leather Skirt;5;8
14962;0x723a0000;0x00003a72;FEMALE PANTS;Armor_F_Pants_A5_C9_3;Armored Indigo Dread Leather Skirt;5;8
16244;0x743f0000;0x00003f74;FEMALE PANTS;Armor_F_Pants_A5_C9_4;Armored Indigo Dread Leather Skirt;5;8
17526;0x76440000;0x00004476;FEMALE PANTS;Armor_F_Pants_A5_C9_5;Armored Indigo Dread Leather Skirt;5;8
11116;0x6c2b0000;0x00002b6c;FEMALE PANTS;Armor_F_Pants_A5_C9_6;Armored Indigo Dread Leather Skirt;5;8
12422;0x86300000;0x00003086;FEMALE PANTS;Armor_F_Pants_A6_C1_1;Armored White Tress Skirt;6;0
13704;0x88350000;0x00003588;FEMALE PANTS;Armor_F_Pants_A6_C1_2;Armored White Tress Skirt;6;0
14986;0x8a3a0000;0x00003a8a;FEMALE PANTS;Armor_F_Pants_A6_C1_3;Armored White Tress Skirt;6;0
16268;0x8c3f0000;0x00003f8c;FEMALE PANTS;Armor_F_Pants_A6_C1_4;Armored White Tress Skirt;6;0
17550;0x8e440000;0x0000448e;FEMALE PANTS;Armor_F_Pants_A6_C1_5;Armored White Tress Skirt;6;0
11140;0x842b0000;0x00002b84;FEMALE PANTS;Armor_F_Pants_A6_C1_6;Armored White Tress Skirt;6;0
12431;0x8f300000;0x0000308f;FEMALE PANTS;Armor_F_Pants_A6_C10_1;Armored Magenta Tress Skirt;6;9
13713;0x91350000;0x00003591;FEMALE PANTS;Armor_F_Pants_A6_C10_2;Armored Magenta Tress Skirt;6;9
14995;0x933a0000;0x00003a93;FEMALE PANTS;Armor_F_Pants_A6_C10_3;Armored Magenta Tress Skirt;6;9
16277;0x953f0000;0x00003f95;FEMALE PANTS;Armor_F_Pants_A6_C10_4;Armored Magenta Tress Skirt;6;9
17559;0x97440000;0x00004497;FEMALE PANTS;Armor_F_Pants_A6_C10_5;Armored Magenta Tress Skirt;6;9
11149;0x8d2b0000;0x00002b8d;FEMALE PANTS;Armor_F_Pants_A6_C10_6;Armored Magenta Tress Skirt;6;9
12432;0x90300000;0x00003090;FEMALE PANTS;Armor_F_Pants_A6_C11_1;Armored Lavender Tress Skirt;6;10
13714;0x92350000;0x00003592;FEMALE PANTS;Armor_F_Pants_A6_C11_2;Armored Lavender Tress Skirt;6;10
